Contig	ver. 6	ver. 7	Length
deg7180000007618	Unassigned	Rem. haplot.	10089
deg7180000007625	Unassigned	Rem. haplot.	9896
deg7180000007627	Unassigned	Rem. haplot.	11959
deg7180000007629	Unassigned	Repeat	7942
deg7180000007640	Unassigned	Repeat	6636
deg7180000007675	Unassigned	Repeat	6770
deg7180000007695	Unassigned	Rem. haplot.	8798
deg7180000007701	Unassigned	Put. centr.	11524
deg7180000007787	Unassigned	Zero cov.	11124
deg7180000007864	Unassigned	Put. centr.	8485
deg7180000007732	Unassigned	Rem. haplot.	9856
deg7180000007841	Unassigned	Zero cov.	6932
deg7180000007813	Unassigned	Repeat	8084
deg7180000007855	Unassigned	Rem. haplot.	18025
deg7180000007915	Unassigned	Repeat	7307
deg7180000007446	Unassigned	Put. centr.	14471
deg7180000007465	Unassigned	Rem. haplot.	9461
deg7180000007469	Unassigned	Put. centr.	10501
deg7180000007501	Unassigned	Rem. haplot.	20507
deg7180000007525	Unassigned	Rem. haplot.	10378
deg7180000007560	Unassigned	Rem. haplot.	8062
deg7180000007607	Unassigned	Rem. haplot.	7773
deg7180000007614	Unassigned	Rem. haplot.	8062
deg7180000007834	Unassigned	Repeat	7445
deg7180000007811	Unassigned	Repeat	8185
deg7180000007728	Unassigned	Rem. haplot.	8437
deg7180000007741	Unassigned	Rem. haplot.	11417
deg7180000007768	Unassigned	LG4	7972
deg7180000007832	Unassigned	Repeat	7491
deg7180000007866	Unassigned	Rem. haplot.	7875
deg7180000007964	Unassigned	Put. centr.	11394
deg7180000007828	Unassigned	Rem. haplot.	11239
deg7180000007935	Unassigned	Repeat	16795
deg7180000007624	Unassigned	Rem. haplot.	8135
deg7180000007884	Unassigned	Rem. haplot.	9702
deg7180000007906	Unassigned	Rem. haplot.	9925
deg7180000007887	Unassigned	Rem. haplot.	9381
deg7180000007882	Unassigned	Unassigned	18506
deg7180000007982	Unassigned	Rem. haplot.	8119
deg7180000007924	Unassigned	Repeat	7322
deg7180000007966	Unassigned	Rem. haplot.	9233
deg7180000008064	Unassigned	Repeat	9472
deg7180000007630	Unassigned	Repeat	7338
deg7180000007647	Unassigned	Rem. haplot.	10794
deg7180000007649	Unassigned	Rem. haplot.	8352
deg7180000007678	Unassigned	Rem. haplot.	8361
deg7180000007700	Unassigned	Rem. haplot.	11119
deg7180000007907	Unassigned	Rem. haplot.	8464
deg7180000008001	Unassigned	Rem. haplot.	7394
deg7180000007903	Unassigned	Rem. haplot.	15913
deg7180000007913	Unassigned	Repeat	8315
deg7180000007921	Unassigned	Repeat	8118
deg7180000007937	Unassigned	Rem. haplot.	29841
deg7180000007727	Unassigned	Rem. haplot.	7379
deg7180000008111	Unassigned	LG10	10908
deg7180000007905	Unassigned	Rem. haplot.	11563
deg7180000007955	Unassigned	Rem. haplot.	22976
deg7180000008065	Unassigned	Repeat	8845
deg7180000008156	Unassigned	Repeat	9734
deg7180000008159	Unassigned	Repeat	8786
deg7180000008071	Unassigned	Repeat	8159
deg7180000008121	Unassigned	Put. centr.	8786
deg7180000008157	Unassigned	Repeat	10032
deg7180000008010	Unassigned	Repeat	8719
deg7180000008149	Unassigned	Repeat	8653
deg7180000008090	Unassigned	LG1	18654
deg7180000008114	Unassigned	Put. centr.	8795
deg7180000008164	Unassigned	Repeat	8024
deg7180000007759	Unassigned	Repeat	7396
deg7180000007805	Unassigned	Rem. haplot.	13652
deg7180000007839	Unassigned	Rem. haplot.	8793
deg7180000007883	Unassigned	Rem. haplot.	15262
deg7180000007891	Unassigned	Rem. haplot.	19017
deg7180000008160	Unassigned	Repeat	5994
deg7180000008165	Unassigned	Repeat	7665
deg7180000008182	Unassigned	Zero cov.	7690
deg7180000008042	Unassigned	Rem. haplot.	10598
deg7180000008148	Unassigned	Repeat	7863
deg7180000008195	Unassigned	Rem. haplot.	6957
deg7180000008184	Unassigned	Zero cov.	7607
deg7180000007892	Unassigned	Unassigned	33606
deg7180000007978	Unassigned	Repeat	8357
deg7180000008250	Unassigned	Repeat	8551
deg7180000008152	Unassigned	Repeat	8018
deg7180000007894	Unassigned	Rem. haplot.	26484
deg7180000008039	Unassigned	Put. centr.	8591
deg7180000008003	Unassigned	Repeat	10743
deg7180000008086	Unassigned	Rem. haplot.	9003
deg7180000008251	Unassigned	Put. haplot.	9326
deg7180000008118	Unassigned	Rem. haplot.	8982
deg7180000008025	Unassigned	Rem. haplot.	9098
deg7180000008178	Unassigned	Rem. haplot.	8968
deg7180000007904	Unassigned	Rem. haplot.	14183
deg7180000007934	Unassigned	LG2	16247
deg7180000008285	Unassigned	Repeat	8197
deg7180000008226	Unassigned	Unassigned	7098
deg7180000008289	Unassigned	Repeat	7032
deg7180000007936	Unassigned	Rem. haplot.	9763
deg7180000008049	Unassigned	Rem. haplot.	10649
deg7180000008290	Unassigned	Repeat	8732
deg7180000008080	Unassigned	Rem. haplot.	10974
deg7180000008291	Unassigned	Repeat	9421
deg7180000008292	Unassigned	Repeat	8190
deg7180000008316	Unassigned	Put. centr.	11414
deg7180000008343	Unassigned	Repeat	8024
deg7180000008354	Unassigned	Zero cov.	6995
deg7180000008302	Unassigned	Repeat	7263
deg7180000008217	Unassigned	Rem. haplot.	10299
deg7180000008336	Unassigned	Put. centr.	9993
deg7180000008313	Unassigned	Put. centr.	8749
deg7180000008330	Unassigned	Put. centr.	10096
deg7180000008334	Unassigned	Put. centr.	8156
deg7180000007959	Unassigned	Rem. haplot.	26216
deg7180000007976	Unassigned	Rem. haplot.	10830
deg7180000007981	Unassigned	Rem. haplot.	13306
deg7180000008091	Unassigned	Rem. haplot.	17130
deg7180000008339	Unassigned	Put. centr.	8014
deg7180000008421	Unassigned	Repeat	7513
deg7180000008123	Unassigned	Rem. haplot.	6927
deg7180000008006	Unassigned	Rem. haplot.	10827
deg7180000008377	Unassigned	Repeat	18559
deg7180000008405	Unassigned	Repeat	11667
deg7180000008380	Unassigned	Repeat	8310
deg7180000008393	Unassigned	Repeat	7346
deg7180000008429	Unassigned	Repeat	10787
deg7180000008319	Unassigned	Rem. haplot.	12168
deg7180000008340	Unassigned	Rem. haplot.	6403
deg7180000008426	Unassigned	Repeat	10384
deg7180000008369	Unassigned	Put. centr.	11567
deg7180000008523	Unassigned	Put. centr.	20278
deg7180000008415	Unassigned	Repeat	7302
deg7180000008560	Unassigned	Repeat	7952
deg7180000008513	Unassigned	Repeat	8057
deg7180000008617	Unassigned	Repeat	7418
deg7180000008205	Unassigned	Put. centr.	8615
deg7180000008401	Unassigned	Repeat	10033
deg7180000008498	Unassigned	Repeat	7951
deg7180000008603	Unassigned	Zero cov.	11335
deg7180000008647	Unassigned	Put. centr.	8327
deg7180000008654	Unassigned	Repeat	8438
deg7180000008473	Unassigned	Put. centr.	7778
deg7180000008663	Unassigned	LG5	16041
deg7180000008376	Unassigned	Rem. haplot.	7390
deg7180000008664	Unassigned	Put. centr.	15943
deg7180000008592	Unassigned	Repeat	6548
deg7180000008648	Unassigned	Put. centr.	9243
deg7180000008556	Unassigned	Repeat	8114
deg7180000008311	Unassigned	Put. centr.	13962
deg7180000008422	Unassigned	Repeat	8590
deg7180000008461	Unassigned	Rem. haplot.	8665
deg7180000008403	Unassigned	Repeat	8348
deg7180000008649	Unassigned	Put. centr.	8372
deg7180000008298	Unassigned	Rem. haplot.	10046
deg7180000008299	Unassigned	Rem. haplot.	10157
deg7180000008300	Unassigned	Rem. haplot.	7089
deg7180000008304	Unassigned	Rem. haplot.	7792
deg7180000008324	Unassigned	Rem. haplot.	9621
deg7180000008331	Unassigned	Rem. haplot.	9177
deg7180000008335	Unassigned	Rem. haplot.	9371
deg7180000008368	Unassigned	Put. centr.	8988
deg7180000008414	Unassigned	Repeat	13773
deg7180000008671	Unassigned	Put. centr.	7916
deg7180000008672	Unassigned	Put. centr.	10160
deg7180000008619	Unassigned	Repeat	7302
deg7180000008337	Unassigned	Rem. haplot.	9361
deg7180000008382	Unassigned	Repeat	8135
deg7180000008387	Unassigned	Repeat	6831
deg7180000008431	Unassigned	Repeat	8677
deg7180000008668	Unassigned	Put. centr.	8774
deg7180000008669	Unassigned	Put. centr.	8825
deg7180000008389	Unassigned	Repeat	9572
deg7180000008465	Unassigned	Put. centr.	8988
deg7180000008030	Unassigned	Rem. haplot.	14687
deg7180000008045	Unassigned	Rem. haplot.	11655
deg7180000008050	Unassigned	Rem. haplot.	8537
deg7180000008075	Unassigned	Put. autos.	25449
deg7180000008552	Unassigned	Repeat	7933
deg7180000008553	Unassigned	Repeat	7848
deg7180000008402	Unassigned	Rem. haplot.	9650
deg7180000008450	Unassigned	Rem. haplot.	14866
deg7180000008685	Unassigned	Zero cov.	7358
deg7180000008485	Unassigned	Put. centr.	8172
deg7180000008078	Unassigned	Rem. haplot.	9503
deg7180000008699	Unassigned	Repeat	8128
deg7180000008692	Unassigned	Rem. haplot.	7950
deg7180000008714	Unassigned	Zero cov.	7597
deg7180000008453	Unassigned	Rem. haplot.	10124
deg7180000008768	Unassigned	Put. centr.	9425
deg7180000008758	Unassigned	Repeat	6957
deg7180000008084	Unassigned	Rem. haplot.	9431
deg7180000008813	Unassigned	Repeat	8771
deg7180000008810	Unassigned	Repeat	8044
deg7180000008588	Unassigned	Rem. haplot.	11240
deg7180000008614	Unassigned	Repeat	8788
deg7180000008665	Unassigned	Put. centr.	10952
deg7180000008641	Unassigned	Rem. haplot.	9387
deg7180000008766	Unassigned	Put. centr.	10278
deg7180000008092	Unassigned	Rem. haplot.	12333
deg7180000008170	Unassigned	Rem. haplot.	8130
deg7180000008193	Unassigned	Rem. haplot.	10960
deg7180000008657	Unassigned	Rem. haplot.	8686
deg7180000008194	Unassigned	Rem. haplot.	8475
deg7180000008199	Unassigned	Rem. haplot.	9956
deg7180000008211	Unassigned	Rem. haplot.	10262
deg7180000008867	Unassigned	Repeat	8851
deg7180000008266	Unassigned	Put. haplot.	51903
deg7180000008277	Unassigned	Rem. haplot.	20603
deg7180000008278	Unassigned	Repeat	7350
deg7180000008303	Unassigned	Rem. haplot.	11953
deg7180000008323	Unassigned	Rem. haplot.	7835
deg7180000008884	Unassigned	Repeat	6412
deg7180000008541	Unassigned	Rem. haplot.	7402
deg7180000008571	Unassigned	Rem. haplot.	8639
deg7180000008804	Unassigned	Repeat	6306
deg7180000008921	Unassigned	Repeat	8164
deg7180000008897	Unassigned	Repeat	7431
deg7180000008362	Unassigned	Rem. haplot.	12860
deg7180000008374	Unassigned	Put. centr.	8794
deg7180000008790	Unassigned	Rem. haplot.	8223
deg7180000008400	Unassigned	Rem. haplot.	9577
deg7180000008972	Unassigned	Repeat	7004
deg7180000008430	Unassigned	Repeat	10218
deg7180000008666	Unassigned	Rem. haplot.	10733
deg7180000008929	Unassigned	Repeat	8780
deg7180000008452	Unassigned	Rem. haplot.	11051
deg7180000008458	Unassigned	Rem. haplot.	10602
deg7180000008512	Unassigned	Rem. haplot.	7776
deg7180000008706	Unassigned	Rem. haplot.	12884
deg7180000008785	Unassigned	Rem. haplot.	8920
deg7180000008544	Unassigned	Rem. haplot.	8086
deg7180000008580	Unassigned	Rem. haplot.	10494
deg7180000008596	Unassigned	Rem. haplot.	9889
deg7180000008697	Unassigned	Rem. haplot.	8811
deg7180000008735	Unassigned	Rem. haplot.	9327
deg7180000008745	Unassigned	Rem. haplot.	37095
deg7180000008755	Unassigned	Rem. haplot.	9505
deg7180000008787	Unassigned	Rem. haplot.	8021
deg7180000008806	Unassigned	Rem. haplot.	6987
deg7180000008811	Unassigned	Rem. haplot.	7977
deg7180000008825	Unassigned	Rem. haplot.	10994
deg7180000008975	Unassigned	Repeat	8374
deg7180000008871	Unassigned	Repeat	7786
deg7180000009012	Unassigned	Repeat	7564
deg7180000008762	Unassigned	Rem. haplot.	8391
deg7180000009011	Unassigned	Repeat	7818
deg7180000008870	Unassigned	Repeat	8475
deg7180000008872	Unassigned	Rem. haplot.	8242
deg7180000009134	Unassigned	Repeat	7248
deg7180000009126	Unassigned	Put. centr.	8802
deg7180000008767	Unassigned	Rem. haplot.	9101
deg7180000009166	Unassigned	Repeat	8027
deg7180000008909	Unassigned	Repeat	9113
deg7180000009219	Unassigned	Repeat	7493
deg7180000009225	Unassigned	Rem. haplot.	6365
deg7180000009075	Unassigned	Repeat	7995
deg7180000009160	Unassigned	Rem. haplot.	11636
deg7180000009215	Unassigned	Repeat	8460
deg7180000008911	Unassigned	Rem. haplot.	8119
deg7180000008925	Unassigned	Rem. haplot.	10085
deg7180000008953	Unassigned	Repeat	8415
deg7180000009234	Unassigned	Repeat	6969
deg7180000009031	Unassigned	Rem. haplot.	15311
deg7180000009032	Unassigned	Put. centr.	10304
deg7180000009033	Unassigned	Put. centr.	12063
deg7180000008789	Unassigned	Rem. haplot.	10568
deg7180000009231	Unassigned	Repeat	4179
deg7180000009131	Unassigned	Put. centr.	16412
deg7180000008995	Unassigned	Rem. haplot.	8346
deg7180000009018	Unassigned	Repeat	7324
deg7180000009120	Unassigned	Rem. haplot.	13947
deg7180000008978	Unassigned	Repeat	7253
deg7180000009009	Unassigned	Rem. haplot.	7684
deg7180000009034	Unassigned	Put. centr.	15691
deg7180000009259	Unassigned	Put. X	15032
deg7180000008795	Unassigned	Rem. haplot.	15285
deg7180000009260	Unassigned	Rem. haplot.	8286
deg7180000009072	Unassigned	LG19	6779
deg7180000009076	Unassigned	Rem. haplot.	7561
deg7180000009268	Unassigned	Repeat	8565
deg7180000008816	Unassigned	Rem. haplot.	9930
deg7180000009135	Unassigned	Repeat	9267
deg7180000009196	Unassigned	Repeat	10366
deg7180000009217	Unassigned	Repeat	8233
deg7180000009172	Unassigned	Rem. haplot.	10401
deg7180000009235	Unassigned	Repeat	7426
deg7180000009281	Unassigned	Put. centr.	11326
deg7180000009239	Unassigned	Rem. haplot.	7777
deg7180000009189	Unassigned	Repeat	8476
deg7180000009021	Unassigned	Rem. haplot.	11351
deg7180000009055	Unassigned	Rem. haplot.	12840
deg7180000009117	Unassigned	Rem. haplot.	15618
deg7180000008829	Unassigned	Rem. haplot.	7672
deg7180000009138	Unassigned	Repeat	6836
deg7180000009213	Unassigned	Repeat	9028
deg7180000009326	Unassigned	Put. centr.	16417
deg7180000009327	Unassigned	Put. centr.	15745
deg7180000008837	Unassigned	Rem. haplot.	25813
deg7180000008891	Unassigned	Unassigned	24014
deg7180000008936	Unassigned	Repeat	34577
deg7180000009020	Unassigned	Repeat	9050
deg7180000009050	Unassigned	Rem. haplot.	9459
deg7180000009057	Unassigned	Rem. haplot.	20220
deg7180000009061	Unassigned	Rem. haplot.	9149
deg7180000009080	Unassigned	Rem. haplot.	8903
deg7180000009329	Unassigned	Put. centr.	13246
deg7180000009107	Unassigned	Rem. haplot.	6961
deg7180000009279	Unassigned	Put. centr.	10674
deg7180000009271	Unassigned	Repeat	5241
deg7180000009272	Unassigned	Repeat	6527
deg7180000009331	Unassigned	Put. centr.	10462
deg7180000009132	Unassigned	Put. centr.	23433
deg7180000009269	Unassigned	Rem. haplot.	8498
deg7180000009241	Unassigned	Rem. haplot.	8526
deg7180000009371	Unassigned	Repeat	7883
deg7180000009293	Unassigned	Zero cov.	7220
deg7180000009071	Unassigned	Rem. haplot.	7445
deg7180000009077	Unassigned	Repeat	10700
deg7180000009257	Unassigned	Rem. haplot.	13744
deg7180000009354	Unassigned	Repeat	5291
deg7180000009273	Unassigned	Rem. haplot.	8039
deg7180000009082	Unassigned	Rem. haplot.	7896
deg7180000009119	Unassigned	Rem. haplot.	8934
deg7180000009377	Unassigned	Repeat	8273
deg7180000009424	Unassigned	Put. centr.	9320
deg7180000009440	Unassigned	Repeat	8835
deg7180000009429	Unassigned	Zero cov.	6433
deg7180000009441	Unassigned	Repeat	7574
deg7180000009447	Unassigned	Repeat	9342
deg7180000009121	Unassigned	Rem. haplot.	7923
deg7180000009192	Unassigned	Rem. haplot.	7432
deg7180000009252	Unassigned	LG20	21964
deg7180000009253	Unassigned	Put. centr.	16071
deg7180000009280	Unassigned	Rem. haplot.	9117
deg7180000009445	Unassigned	Repeat	8102
deg7180000009276	Unassigned	Rem. haplot.	17079
deg7180000009277	Unassigned	Rem. haplot.	13278
deg7180000009375	Unassigned	Repeat	8369
deg7180000009289	Unassigned	Rem. haplot.	9836
deg7180000009330	Unassigned	Rem. haplot.	12195
deg7180000009316	Unassigned	Rem. haplot.	8498
deg7180000009392	Unassigned	Rem. haplot.	9535
deg7180000009411	Unassigned	LG13	8246
deg7180000009359	Unassigned	Repeat	8231
deg7180000009397	Unassigned	Repeat	7520
deg7180000009422	Unassigned	Rem. haplot.	11837
deg7180000009278	Unassigned	Rem. haplot.	10986
deg7180000009301	Unassigned	Rem. haplot.	16617
deg7180000009378	Unassigned	Rem. haplot.	3235
deg7180000009412	Unassigned	Rem. haplot.	11809
deg7180000009341	Unassigned	Rem. haplot.	8094
deg7180000009472	Unassigned	Repeat	8641
deg7180000009360	Unassigned	Repeat	10649
deg7180000009361	Unassigned	Rem. haplot.	9084
deg7180000009467	Unassigned	Rem. haplot.	10347
deg7180000009442	Unassigned	Rem. haplot.	9967
deg7180000009501	Unassigned	Rem. haplot.	11392
deg7180000009334	Unassigned	Rem. haplot.	9328
deg7180000009348	Unassigned	Rem. haplot.	7989
deg7180000009531	Unassigned	Repeat	8646
deg7180000009448	Unassigned	Rem. haplot.	9601
deg7180000009369	Unassigned	Rem. haplot.	10371
deg7180000009390	Unassigned	Rem. haplot.	12855
deg7180000009358	Unassigned	Rem. haplot.	14983
deg7180000009481	Unassigned	Rem. haplot.	8472
deg7180000009511	Unassigned	Repeat	7941
deg7180000009374	Unassigned	Rem. haplot.	8514
deg7180000009379	Unassigned	Repeat	8415
deg7180000009555	Unassigned	Rem. haplot.	8483
deg7180000009509	Unassigned	Rem. haplot.	9060
deg7180000009548	Unassigned	Rem. haplot.	7897
deg7180000009584	Unassigned	Repeat	6952
deg7180000009458	Unassigned	Rem. haplot.	8954
deg7180000009381	Unassigned	Rem. haplot.	19981
deg7180000009496	Unassigned	Rem. haplot.	10245
deg7180000009544	Unassigned	Rem. haplot.	8022
deg7180000009383	Unassigned	Rem. haplot.	16593
deg7180000009389	Unassigned	Rem. haplot.	11572
deg7180000009409	Unassigned	Repeat	8103
deg7180000009595	Unassigned	Repeat	9628
deg7180000009630	Unassigned	Repeat	6356
deg7180000009461	Unassigned	Rem. haplot.	11449
deg7180000009471	Unassigned	Repeat	8358
deg7180000009663	Unassigned	Repeat	6233
deg7180000009562	Unassigned	Rem. haplot.	7239
deg7180000009607	Unassigned	Rem. haplot.	8524
deg7180000009478	Unassigned	Rem. haplot.	9087
deg7180000009534	Unassigned	Repeat	8083
deg7180000009410	Unassigned	Rem. haplot.	30043
deg7180000009662	Unassigned	Repeat	3952
deg7180000009626	Unassigned	Rem. haplot.	7305
deg7180000009700	Unassigned	Repeat	9182
deg7180000009567	Unassigned	Rem. haplot.	10983
deg7180000009656	Unassigned	Repeat	6834
deg7180000009698	Unassigned	Repeat	8811
deg7180000009434	Unassigned	Rem. haplot.	8828
deg7180000009446	Unassigned	Rem. haplot.	13597
deg7180000009454	Unassigned	Rem. haplot.	9035
deg7180000009459	Unassigned	Rem. haplot.	14535
deg7180000009463	Unassigned	Rem. haplot.	15587
deg7180000009668	Unassigned	Repeat	6622
deg7180000009477	Unassigned	Rem. haplot.	14432
deg7180000009665	Unassigned	Rem. haplot.	7619
deg7180000009485	Unassigned	Rem. haplot.	7350
deg7180000009573	Unassigned	LG19	7948
deg7180000009524	Unassigned	Rem. haplot.	6973
deg7180000009557	Unassigned	Rem. haplot.	9055
deg7180000009686	Unassigned	Repeat	7408
deg7180000009560	Unassigned	LG20	80587
deg7180000009699	Unassigned	Repeat	10970
deg7180000009737	Unassigned	LG7	7950
deg7180000009571	Unassigned	Rem. haplot.	16616
deg7180000009701	Unassigned	Repeat	7431
deg7180000009712	Unassigned	Repeat	9600
deg7180000009563	Unassigned	Rem. haplot.	22548
deg7180000009569	Unassigned	Rem. haplot.	15489
deg7180000009570	Unassigned	Rem. haplot.	12826
deg7180000009637	Unassigned	Rem. haplot.	7883
deg7180000009657	Unassigned	Rem. haplot.	9609
deg7180000009670	Unassigned	Rem. haplot.	7201
deg7180000009572	Unassigned	Rem. haplot.	11308
deg7180000009604	Unassigned	Rem. haplot.	5439
deg7180000009620	Unassigned	Rem. haplot.	23220
deg7180000009814	Unassigned	Repeat	10739
deg7180000009661	Unassigned	Rem. haplot.	7388
deg7180000009707	Unassigned	Rem. haplot.	7904
deg7180000009685	Unassigned	Repeat	8633
deg7180000009717	Unassigned	Repeat	8133
deg7180000009681	Unassigned	Rem. haplot.	8874
deg7180000009627	Unassigned	Rem. haplot.	4421
deg7180000009735	Unassigned	Repeat	9539
deg7180000009644	Unassigned	Rem. haplot.	16174
deg7180000009777	Unassigned	Repeat	8588
deg7180000009645	Unassigned	Rem. haplot.	19833
deg7180000009655	Unassigned	Rem. haplot.	10420
deg7180000009709	Unassigned	Repeat	8792
deg7180000009660	Unassigned	Rem. haplot.	7940
deg7180000009674	Unassigned	Rem. haplot.	8797
deg7180000009881	Unassigned	Repeat	9574
deg7180000009905	Unassigned	Put. centr.	21523
deg7180000009736	Unassigned	Rem. haplot.	8415
deg7180000009690	Unassigned	Rem. haplot.	11884
deg7180000009705	Unassigned	Rem. haplot.	9709
deg7180000009716	Unassigned	Rem. haplot.	8764
deg7180000009741	Unassigned	Rem. haplot.	9234
deg7180000009766	Unassigned	Rem. haplot.	12504
deg7180000009788	Unassigned	Rem. haplot.	18936
deg7180000009988	Unassigned	Repeat	10564
deg7180000009924	Unassigned	Repeat	8865
deg7180000009826	Unassigned	Rem. haplot.	3803
deg7180000009769	Unassigned	Rem. haplot.	9948
deg7180000009774	Unassigned	Rem. haplot.	9504
deg7180000009853	Unassigned	Rem. haplot.	6661
deg7180000009802	Unassigned	Rem. haplot.	7239
deg7180000010034	Unassigned	Repeat	6703
deg7180000009827	Unassigned	Rem. haplot.	8639
deg7180000009764	Unassigned	Rem. haplot.	6676
deg7180000009938	Unassigned	Rem. haplot.	8316
deg7180000009767	Unassigned	Rem. haplot.	6069
deg7180000009820	Unassigned	Rem. haplot.	10371
deg7180000009857	Unassigned	Repeat	7885
